app_name,review_text,rating,sentiment_label
AliExpress,"worst shopping experience of my life, they say they refund , they lie , they offer you coupons instead to keep your money imprisoned in the platform, and guess what, the coupon expires in two months, the coupon cannot be used to cover the shipping and you will always need to top it with more cash otherwise you wouldn't be able to use it. total scam. dishonest people.good for trash",1,Negative
AliExpress,"I love AliEpress app. The prices are cheap. The quality is good, fast shipping. Never had any problems.",5,Positive
AliExpress,brilliant app,5,Positive
AliExpress,"Great update, now everything is tiled over each other and unreadable",1,Negative
AliExpress,"shopping from Jamaica, so I really liked seeing the prices in the Jamaican currency which is not available with the latest update. other than that the app is fine.",4,Positive
AliExpress,wonderful,5,Positive
AliExpress,I have notifications turned off both in the app and in the android settings. Yet Aliexpress STILL pushes notifications for random items I have no interest in.,1,Negative
AliExpress,"Junk. Don't install unless you appreciate getting spammed relentlessly after signing up. I deleted my account and still get multiple spam emails a day from these dirty rotten scammers. I never bought anything, customer service may be excellent, the products may be great, but it DOESN'T EVEN MATTER, because any REPUTABLE HONEST company doesn't spam their customers like this, they're just as bad as any scammer that blatantly rips you off.",1,Negative
AliExpress,love this app,5,Positive
AliExpress,"This is the place to look if you want the best price and the best quality of products. Now if you're buying clothes, you might want to get one size up from normal. Mine were tight but it was for under the shirt, so it didn't matter. Every product that I purchased was excellent, worked and was described as is and shipping was good. Thank you, I will be back to purchase more.",5,Positive
AliExpress,perfect,5,Positive
AliExpress,The delivery takes forever. I ordered 2 rings so far. 😊,3,Neutral
AliExpress,Thank you,5,Positive
AliExpress,I've been using this AliExpress for over 10yrs now and it's been an incredible relationship with them...I love the app as well.,5,Positive
AliExpress,buy good stuff at reasonable prices,5,Positive
AliExpress,Customer service is not helpful for real. Just talk no action. Imposible to get help with Tax Exemption. Ridiculous for such a big platform,1,Negative
AliExpress,"A pretty good app for anyone that wants to find the original places for dropship items on TikTok, good deals when you use it for long enough and extra rewards for being a good samaritan and having ratings for each of the items, although the return and were you fun requests are practically worthless. And will most of The Times glitch out, and you'll have to wait for them to get a raised on their own by the staff itself.",4,Positive
AliExpress,"app works perfectly, and was easy to use",5,Positive
AliExpress,love my Ali purchases no bad deals,5,Positive
AliExpress,Great product,5,Positive
AliExpress,Smooth,1,Negative
AliExpress,Good experience shopping here,4,Positive
AliExpress,too many annoying pop ups. but otherwise ok.,3,Neutral
AliExpress,they have everything you need at a great price,5,Positive
AliExpress,"quick delivery, lots of updates on progress of shipping and delivery, good quality items and a great price.",5,Positive
AliExpress,"great shopping, and quick delivery love it; God Bless all of you",5,Positive
AliExpress,Customers are kept well informed regarding their purchases but unfortunately the ads are just too excessive.,4,Positive
AliExpress,very nice very 👍,5,Positive
AliExpress,ok,5,Positive
AliExpress,"A lot of the items are misleading, not described well !!",3,Neutral
AliExpress,"most of my orders are exactly as they look, some aren't. some of my packages got delivered and some didn't. I had two rings not show up,, they said take it up with the carrier. unless I get reimbursed or a credit, I'll never use this store ever again.",3,Neutral
AliExpress,Best quality products with great variety,5,Positive
AliExpress,"Thieves you can't imagine... I made a purchase, they brought me the wrong item, I returned it and got a refund, but I still haven't received my money. I returned the item, and they told me I still have to bring it in, so they can't refund me. I don't recommend buying from them.",1,Negative
AliExpress,I Love Ali Express Way better then Temu Ali is True ty very much and they are fast on there shipping and receiving I give it 5 stars,5,Positive
AliExpress,Other China apps must move on because Alixpress is the best,5,Positive
AliExpress,"0/12 deliverys were delivered this is 2nd month of me just waiting... edit: my packages got marked as ""adress not available"" and imidiatley returned, my purchase was not refunded!!!",1,Negative
AliExpress,👍,5,Positive
AliExpress,it's an okay app you get what you pay for and sometimes it's really good.,4,Positive
AliExpress,Very helpful,5,Positive
AliExpress,"everything was fine, delivery was pretty quick",4,Positive
AliExpress,"Affordable and quality products ,fast delivery and communication is good",5,Positive
AliExpress,perfect,5,Positive
AliExpress,this app sucks I should be able to use all of my coins when I want,1,Negative
AliExpress,very good👍,5,Positive
AliExpress,"Not good app. Sellers have monopoly. Items are not guaranteed as described. to attract customers, prices are shown lower but if you select options it shows the higher price due to that wasting time for searching the cost effective product. if buying expensive items, it shows delivery free, but you will be asked to pay for the charges later. Ultimately, you need to either cancel the order or your money won't be refunded. You need to waste time to get a refund. Stay Away!",3,Neutral
AliExpress,can't see the writing soooo small . I need a qr code to return no joy very disappointed will never buy from here again,1,Negative
AliExpress,Another successful prompt delivery.,5,Positive
AliExpress,AliExpress delivers Swiftly 🙌,5,Positive
AliExpress,The app is heavily infused with games but prices are excellent. It can take time to find specific items but there is a huge range available. The instantaneous translation to Chinese is very good...,3,Neutral
AliExpress,Nice,4,Positive
AliExpress,They give the best E-commerce experience ggs to ali express,5,Positive
AliExpress,Wonderful,5,Positive
AliExpress,"Genuine website, great offers at affordable prices and good shippings and logistics as well.",5,Positive
AliExpress,iPhone but the app works very well payments good and most of all everything I've bought regards garage equipment so I do not have any complaints and if you had I feel sure AliExpress would which saw any problems out,5,Positive
